Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
One Direction,Midnight Memories,2013,12,2013-12-06,3,"Rock,Pop-Rock,Power Pop,Boy Band,UK,Pop",0.007410733,0.365406644,0.863815299,0.545454545,0.662456288,0.56420316,0
Alicia Keys,Like You'll Never See Me Again,2008,12,2008-02-13,24,"R&;B,Soul,Soul Pop,Pop",0.17791216,0.514318442,0.640387275,0.636363636,0.487803675,0.247163609,0
Trace Adkins,You're Gonna Miss This,2008,12,2008-04-10,20,Country,0.024230814,0.443298969,0.647834876,0.727272727,0.655480791,0.302300922,0
John Mayer,Say,2008,12,2008-05-01,28,Rock,0.553168674,0.426116838,0.709543568,0.909090909,0.734721443,0.536634503,0
Lady Gaga,Hair,2011,12,2011-06-02,0,"Techno,Electronic Rock,Electro-Pop,Synth-Pop,Electronic,Pop",0.001183725,0.523482245,0.922332163,0.454545455,0.532185347,0.390308557,0
"DJ Snake, AlunaGeorge",You Know You Like It,2015,13,2015-06-26,21,"French Pop,France,Electro House,Electronic Pop,Electro,Electro-Pop,Trap,Electronic,Remix,House,Pop",0.01441484,0.336769759,0.711671454,0.454545455,0.908942327,0.224896618,0
"Zara Larsson, MNEK",Never Forget You,2016,13,2016-06-11,23,"Scandipop,Sverige,Dance,Electro-Pop,Scandinavia,UK,Pop",0.003187819,0.538373425,0.719119055,1,0.599942025,0.255646273,0
Blake Shelton,Honey Bee,2011,13,2011-04-21,20,"Country,Rock",0.001705198,0.421534937,0.843600383,0.363636364,0.967392176,0.729615099,0
"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,2012,13,2012-08-03,32,"Trap,Hip-Hop,Memes,Producer,Rap",0.069425195,0.515463918,0.468028514,0.545454545,0.562992247,0.412575549,0
Faith Evans,I Love You,2002,14,2002-04-02,21,"R&;B,Soul,Soul Pop,Pop",0.010028326,0.43069874,0.74571763,1,0.735702083,0.56420316,0
Tal Bachman,She's So High,1999,14,1999-08-23,28,Rock,0.20449709,0.485681558,0.834024896,0.818181818,0.465964389,0.186724632,0
Dirty Vegas,Days Go By,2002,14,2002-06-25,20,"Electronic,Dance,Electro House,Pop",0.051020244,0.770904926,0.847856155,0.818181818,0.482746286,0.29063726,0
Eminem,Sing For The Moment,2003,14,2003-05-06,18,"Rock,Rap",0.001971048,0.639175258,0.805298436,0.454545455,0.711401945,0.123104655,0
Nicki Minaj,Your Love,2010,14,2010-08-12,20,"Pop,Rap",0.001991498,0.313860252,0.492499202,0.363636364,0.867946638,0.151733644,0
Lee Ann Womack,I Hope You Dance,2001,14,2001-02-13,48,Country,0.064619458,0.311569301,0.411639536,0.636363636,0.632543682,0.25458594,0
Katy Perry,Unconditionally,2013,14,2013-12-20,20,Pop,0.002717471,0.325315006,0.711671454,0.636363636,0.494285767,0.342593574,0
Luke Bryan,Play It Again,2014,14,2014-04-25,20,Country,0.093658382,0.450171821,0.882966273,1,0.58725538,0.593892482,0
Drake,Over,2010,14,2010-05-13,20,"Canada,Rap",0.010938349,0.271477663,0.839344611,0.636363636,0.314082361,0.440144205,0
Rixton,Me And My Broken Heart,2014,14,2014-05-16,20,"Rock,Pop-Rock,Pop",0.006245086,0.493699885,0.757421002,0.454545455,0.773176102,0.53557417,0
The Killers,When You Were Young,2006,14,2006-10-18,20,"Alternative Rock,Rock",0.000153047,0.405498282,0.991488456,1,0.503981152,0.303361255,0
Coldplay,Every Teardrop Is A Waterfall,2011,14,2011-06-23,18,"UK,Electronic,Electronic Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop,Rock",0.001971048,0.357388316,0.720182998,0.818181818,0.427207519,0.294878592,0
The Neighbourhood,Sweater Weather,2013,14,2013-12-27,37,"Adult Alternative,Pop-Rock,Indie Rock,Pop,Indie,Alternative Rock,Rock",0.050611245,0.571592211,0.798914778,0.909090909,0.464632198,0.385006892,0
Halsey,Nightmare,2019,15,2019-06-01,6,"Alternative Rock,Alternative Pop,Alternative,Pop-Punk,Pop",0.019220577,0.570446735,0.602085328,0.818181818,0.600669796,0.533453504,0
Shawn Mendes,Mercy,2017,15,2017-03-25,32,"Canada,Pop",0.127809792,0.506300115,0.644643047,1,0.613115907,0.340472908,0
P!nk,Sober,2009,15,2009-03-05,25,"Baroque Pop,Pop-Rock,Power Pop,Pop,Rock",0.06400596,0.571592211,0.788275348,0.545454545,0.26046787,0.358498569,0
Jordin Sparks,This Is My Now,2007,15,2007-06-06,4,Pop,0.203474593,0.405498282,0.536120864,0.545454545,0.611740544,0.152793977,0
Coldplay,Paradise,2011,15,2011-11-03,32,"Alternative Pop,Alternative Rock,Alternative,Electronic Rock,Synth-Pop,Pop-Rock,UK,Pop,Rock",0.053371988,0.384879725,0.562719438,0.454545455,0.560685585,0.178241968,0
Papa Roach,Scars,2005,15,2005-08-03,38,"Emo,Alternative Rock,Rock",0.096930373,0.310423826,0.920204277,1,0.254127631,0.462411197,0
Post Malone,I Fall Apart,2018,16,2018-01-06,30,"R&;B,Rap",0.070447693,0.50744559,0.512714119,0.727272727,0.587347893,0.271551267,0
Luke Bryan,Drunk On You,2012,16,2012-06-22,24,"Country,Rock",0.18200215,0.509736541,0.868071071,0.818181818,0.587477411,0.46347153,0
David Guetta,2U,2017,16,2017-07-01,11,"Electro-Pop,Dance,Pop",0.230059523,0.501718213,0.632939674,0.727272727,0.593052874,0.558901495,0
Avicii,Hey Brother,2014,16,2014-05-02,23,"Electro House,Pop,Dance",0.031592795,0.494845361,0.770188318,0.636363636,0.470559212,0.448626869,0
XXXTENTACION,BAD!,2018,16,2018-11-24,11,"Hip-Hop,Cloud Rap,R&;B,Trap,Rap",0.065744205,0.764032073,0.463772742,0.454545455,0.587551422,0.359558901,0
Michelle Branch,Are You Happy Now?,2003,16,2003-09-02,20,Pop,0.003985367,0.424971363,0.820193638,0.727272727,0.807011268,0.723253101,0
Miley Cyrus,When I Look At You,2010,16,2010-04-15,13,Pop,0.133944776,0.38373425,0.537184807,0.545454545,0.55033644,0.195207295,0
Trapt,Headstrong,2003,16,2003-11-18,43,"Nu-Metal,Alternative Rock,Rock",0.000173497,0.434135166,0.893605703,0.363636364,0.840408538,0.529212173,0
Jonas Brothers,Pushin' Me Away,2008,16,2008-07-31,2,"Pop,Pop-Punk,Pop-Rock",0.014823839,0.412371134,0.901053304,0.636363636,0.698400755,0.442264871,0
Switchfoot,Dare You To Move,2004,17,2004-12-15,20,"Christian Rock,Christian,Alternative,Alternative Rock,Rock",0.021470071,0.363115693,0.896797532,0.363636364,0.563146436,0.346834906,0
Miguel,Adorn,2012,17,2012-11-23,33,"Pop,Neo Soul,Singer-Songwriter,Trip-Hop,Soul,Soul Pop,R&;B",0.055519232,0.586483391,0.553143951,1,0.803908992,0.212172622,0
Young Buck,Shorty Wanna Ride,2004,17,2004-11-24,19,Rap,0.003238944,0.53722795,0.601021385,1,0.806345173,0.313964585,0
Avril Lavigne,Keep Holding On,2006,17,2006-12-20,21,"Pop,Canada",0.038239027,0.184421535,0.776571976,0.636363636,0.6928808,0.11780299,0
David Cook,Light On,2008,17,2008-10-16,20,"Pop-Rock,Pop",0.081183914,0.381443299,0.827641238,0.818181818,0.513855396,0.347895239,0
504 Boyz,Wobble Wobble,2000,17,2000-05-09,18,Rap,0.00281972,0.847651775,0.694648367,0.636363636,0.74828388,0.296999258,0
Orianthi,According To You,2010,17,2010-03-11,21,"Rock,Pop-Rock",0.022697068,0.572737686,0.915948505,0.454545455,0.507521324,0.533453504,0
Nickelback,If Everyone Cared,2007,17,2007-03-28,22,Rock,0.00027677,0.468499427,0.870198957,0.545454545,0.513756715,0.170819637,0
Zedd,I Want You To Know,2015,17,2015-03-13,16,"Electro House,Electronic,Pop",0.005488438,0.534936999,0.840408554,0.818181818,0.501298269,0.351076238,0
Lloyd Banks,Karma,2005,17,2005-01-26,20,"R&;B,Rap",0.040079522,0.563573883,0.822321524,0.909090909,0.785653051,0.713710105,0
The Veronicas,Untouched,2009,17,2009-02-05,20,"Synth Rock,New Wave,Power Pop,Electro-Pop,Pop",0.017482332,0.508591065,0.773380147,0.545454545,0.791234681,0.431661542,0
Taylor Swift,Sparks Fly,2010,17,2010-11-11,20,"Pop-Rock,Country,Pop",0.040488521,0.563573883,0.777635919,0.454545455,0.408717212,0.359558901,0
Lana Del Rey,West Coast,2014,17,2014-05-02,2,"Psychedelic Rock,Alternative,Rock,Trip-Hop,Dream-Pop,Pop,Alternative Pop",0.198362107,0.474226804,0.569103096,0.545454545,0.459167751,0.451807868,0
Taylor Swift,Crazier,2009,17,2009-04-30,8,"Soundtrack,Country,Pop",0.064517208,0.388316151,0.519097776,0.363636364,0.520072284,0.130526985,0
Justin Bieber,Die In Your Arms,2012,17,2012-06-15,2,"Canada,Pop",0.031592795,0.521191294,0.873390786,0.636363636,0.758639192,0.745520093,0
Sia,The Greatest,2016,18,2016-12-17,23,"Australia,LGBTQ+,Rap,Pop",0.017789081,0.602520046,0.775508033,0.909090909,0.883390178,0.69038278,0
Taylor Swift,Out Of The Woods,2014,18,2014-10-31,10,"Electro-Pop,Synth-Pop,Pop",0.0010508,0.502863688,0.835088839,0.636363636,0.266900622,0.325628247,0
Daughtry,What About Now,2008,18,2008-04-24,20,"Alternative,Alternative Rock,Pop,Pop-Rock,Rock",0.074026433,0.280641466,0.829769124,0.818181818,0.6987153,0.230198282,0
Jason Derulo,The Other Side,2013,18,2013-08-09,21,"Dance-Pop,Dance,Pop,R&;B",0.053678737,0.513172967,0.829769124,0.818181818,0.488500608,0.511186513,0
Luke Bryan,Crash My Party,2013,18,2013-04-26,21,Country,0.028627553,0.470790378,0.808490265,0.636363636,0.587791956,0.401972219,0
Blake Shelton,God's Country,2019,18,2019-07-06,13,Country,0.062165464,0.486827033,0.740397915,0.909090909,0.562887399,0.193086629,0
Gavin DeGraw,Not Over You,2012,18,2012-02-09,35,"Pop,Pop-Rock,Blue-Eyed Soul,Rock",0.260734443,0.592210767,0.891477817,0.909090909,0.57563572,0.348955572,0
Ludacris,Number One Spot,2005,19,2005-04-13,16,Rap,0.035376035,0.491408935,0.946802851,0.545454545,0.604308649,0.502703849,0
Taylor Swift,Untouchable,2009,19,2009-11-12,2,"Country,Pop",0.059609221,0.350515464,0.423342909,0.454545455,0.933143784,0.268370268,0
Justin Bieber,I'll Show You,2015,19,2015-12-04,12,"Canada,Electro-Pop,Electronic,Pop",0.051122493,0.284077892,0.587190127,0.818181818,0.882539056,0.04665465,0
DJ Khaled,I'm So Hood,2007,19,2007-11-14,20,"Remix,Rap",0.020345324,0.684994273,0.88190233,0.818181818,0.507194444,0.508005514,0
Nicki Minaj,Fly,2011,19,2011-12-08,20,"R&;B,Rap",0.015130588,0.63115693,0.84253644,0.909090909,0.438882687,0.170819637,0
Tory Lanez,Luv,2016,19,2016-09-24,22,"Dancehall,Canada,Rap,R&;B",0.011040599,0.487972509,0.502074689,1,0.872405775,0.230198282,0
Taylor Swift,Eyes Open,2012,19,2012-04-06,13,"Screen,Alternative Rock,Soundtrack,Country,Pop",0.006817685,0.555555556,0.710607511,0.636363636,0.545198873,0.280033931,0
The Ataris,The Boys Of Summer,2003,20,2003-09-23,18,"Alternative Rock,Skate Punk,Pop-Rock,Punk Rock,Cover,Pop-Punk,Rock,Pop",0.000686791,0.158075601,0.955314395,0.545454545,0.877894893,0.242922278,0
fun.,Carry On,2013,20,2013-03-01,20,"Adult Alternative,Adult Contemporary,Folk Rock,Indie Pop,Indie Rock,Rock",0.120652311,0.315005727,0.678689222,0.454545455,0.596500533,0.350015905,0
Brantley Gilbert,Bottoms Up,2014,20,2014-04-25,25,Country,0.115539824,0.413516609,0.852111927,0.636363636,0.748049513,0.540875835,0
Sam Hunt,Take Your Time,2015,20,2015-04-10,32,Country,0.103269856,0.509736541,0.705287797,1,0.674193131,0.475135192,0
Carrie Underwood,Blown Away,2012,20,2012-10-26,22,Country,0.092942634,0.478808706,0.837216725,0.818181818,0.544427929,0.378644894,0
Lauren Alaina,Like My Mother Does,2011,20,2011-06-09,2,"Pop,Cover,Pop Country",0.292431859,0.366552119,0.70635174,0.545454545,0.561536706,0.253525607,0
Christina Aguilera,Fighter,2003,20,2003-05-27,20,"Pop-Rock,Pop",0.240284496,0.36884307,0.919140334,0.363636364,0.86457299,0.440144205,0
t.A.T.u.,All The Things She Said,2003,20,2003-03-11,20,"\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f (Russia),Pop-Rock,Pop,Rock",0.030979296,0.468499427,0.826577295,0.454545455,0.810600781,0.40939455,0
50 Cent,Window Shopper,2005,20,2005-11-30,11,"Screen,Soundtrack,Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",0.096930373,0.489117984,0.681881051,0.454545455,0.774600805,0.494221185,0
Kelly Clarkson,I Do Not Hook Up,2009,20,2009-06-18,18,"Pop,Pop-Rock,Power Pop",0.000999675,0.44558992,0.938291308,0.818181818,0.588131171,0.334110911,0
Saving Abel,Addicted,2008,20,2008-11-20,34,"Hard Rock,Post-Grunge,Rock",0.000837098,0.457044674,0.859559528,0.636363636,0.550762001,0.521789842,0
50 Cent,I Get Money,2007,20,2007-09-26,14,"SHADYXV,Rap,Producer",0.162574701,0.471935853,0.932971593,0.818181818,0.455861946,0.447566536,0
Florence + The Machine,Dog Days Are Over,2010,21,2010-09-30,20,"Alternative Rock,Alternative,Indie Pop,Indie Rock,Art Pop,Art Rock,Rock",0.042533516,0.434135166,0.802106607,0.636363636,0.624377849,0.222775952,0
The Game,My Life,2008,21,2008-11-06,20,Rap,0.074026433,0.641466208,0.755293116,1,0.613023394,0.368041565,0
Kelly Clarkson,Heartbeat Song,2015,21,2015-03-20,20,Pop,0.014005841,0.431844215,0.789339291,0.545454545,0.619166271,0.470893861,0
Fall Out Boy,I Don't Care,2008,21,2008-09-25,20,"Pop,Indie,Indie Pop,Indie Rock,Alternative Pop,Alternative,Punk Rock,Pop-Rock,Alternative Rock,Emo,Pop-Punk,Rock",0.001838123,0.479954181,0.922332163,0.545454545,0.525832773,0.51012618,0
Darryl Worley,Have You Forgotten?,2003,22,2003-04-08,20,Country,0.052656239,0.418098511,0.605277157,0.636363636,0.687545871,0.32668858,0
Dave Matthews Band,The Space Between,2001,22,2001-08-28,23,"Alternative,Alternative Rock,Rock",0.048157251,0.335624284,0.716991169,0.818181818,0.748209869,0.1824833,0
Mike Jones,Back Then,2005,22,2005-08-03,20,Rap,0.010324851,0.759450172,0.723374827,0.818181818,0.685337889,0.531332839,0
Boys Like Girls,Love Drunk,2009,22,2009-09-24,20,"Pop,Pop-Punk,Pop-Rock",0.001807448,0.374570447,0.978721141,0.909090909,0.624692394,0.399851553,0
Gretchen Wilson,Redneck Woman,2004,22,2004-06-02,20,Country,0.132922279,0.442153494,0.818065752,0.545454545,0.840951283,0.761425087,0
Kenny Chesney,The Good Stuff,2002,22,2002-08-27,20,"Country,Rock",0.260734443,0.571592211,0.599957442,0.636363636,0.58629941,0.495281518,0
Kenny Chesney,Never Wanted Nothing More,2007,22,2007-07-11,20,"Country,Rock",0.042124517,0.475372279,0.729758485,0.636363636,0.796378416,0.754002757,0
Green Day,21 Guns,2009,22,2009-10-01,20,"Alternative Rock,Rock",0.052962989,0.177548683,0.729758485,0.454545455,0.684974004,0.404092885,0
Vertical Horizon,You're A God,2000,23,2000-10-31,21,Pop,0.00119395,0.615120275,0.845728269,0.454545455,0.295629059,0.274732266,0
Post Malone,Zack And Codeine,2018,23,2018-05-12,3,"Cloud Rap,Trap,Rap",0.153372225,0.715922108,0.817001809,0.454545455,0.550891519,0.372282897,0
Taylor Swift,The Other Side Of The Door,2009,23,2009-11-12,2,"Country,Pop",0.172799674,0.41580756,0.808490265,0.363636364,0.710063587,0.460290531,0
Sara Bareilles,Brave,2014,23,2014-02-14,42,"Power Pop,Pop-Rock,Pop,Rock",0.005130564,0.501718213,0.829769124,0.909090909,0.840914277,0.766726752,0
matchbox twenty,Bright Lights,2003,23,2003-12-02,21,"Rock,Alternative Rock,Pop-Rock",0.013699092,0.235967927,0.719119055,0.363636364,0.194135896,0.175060969,0
The Script,For The First Time,2011,23,2011-05-19,29,"Ireland,Rock",0.03353554,0.32416953,0.609532929,0.818181818,0.771412183,0.342593574,0
Alanis Morissette,Hands Clean,2002,23,2002-03-19,20,Rock,0.001960823,0.458190149,0.812746037,0.636363636,0.315988134,0.514367511,0
Jessie J,Price Tag,2011,23,2011-05-05,20,"Pop,Rap",0.028729802,0.60137457,0.82444941,0.454545455,0.779084613,0.689322447,0
Eminem,No Love,2010,23,2010-07-08,20,"Pop,Rap",0.121674808,0.468499427,0.93190765,1,0.498060306,0.312904252,0
Lonestar,My Front Porch Looking In,2003,23,2003-06-24,22,Country,0.054292235,0.186712486,0.872326843,0.454545455,0.967429181,0.49210052,0
5 Seconds Of Summer,She Looks So Perfect,2014,24,2014-06-13,20,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.000579429,0.436426117,0.952122566,0.818181818,0.68649122,0.430601209,0
Avril Lavigne,When You're Gone,2007,24,2007-09-05,20,"Pop-Rock,Canada,Pop",0.19324962,0.395189003,0.705287797,0.363636364,0.575518537,0.141130315,0
Mandy Moore,I Wanna Be With You,2000,24,2000-08-08,17,Pop,0.016153085,0.4604811,0.906373018,0.727272727,0.62485275,0.638426466,0
Daughtry,Feels Like Tonight,2008,24,2008-04-24,20,"Pop,Post-Grunge,Alternative,Alternative Rock,Pop-Rock,Rock",0.000937303,0.452462772,0.911692733,0.545454545,0.507391806,0.329869579,0
Post Malone,Over Now,2018,24,2018-05-12,3,"Pop,Alternative Rock",0.142124754,0.52233677,0.766996489,0.363636364,0.711173746,0.154914643,0
Carrie Underwood,Something In The Water,2014,24,2014-10-17,20,"Christian,Country",0.024844313,0.387170676,0.890413874,0.636363636,0.561524371,0.065952709,0
2 Pistols,She Got It,2008,24,2008-04-17,20,Rap,0.004404591,0.46277205,0.7350782,0.909090909,0.526338512,0.250344608,0
Staind,So Far Away,2003,24,2003-11-04,28,"Hard Rock,Alternative Rock,Rock",0.012267596,0.336769759,0.893605703,0.545454545,0.554949765,0.12840632,0
Keyshia Cole,I Remember,2008,24,2008-02-27,20,"R&;B,Rap",0.207564582,0.35395189,0.723374827,0.454545455,0.496857634,0.284275262,0
5 Seconds Of Summer,Everything I Didn't Say,2014,24,2014-08-01,0,"Australia,Punk Rock,Pop-Rock,Pop,Rock",0.017686831,0.303550974,0.912756676,0.818181818,0.778480193,0.369101898,0
The Red Jumpsuit Apparatus,Face Down,2007,24,2007-04-25,43,Rock,0.000677589,0.494845361,0.93190765,0.636363636,0.272839971,0.454988867,0
AFI,Miss Murder,2006,24,2006-06-21,20,"Post-Hardcore,Alternative Rock,Pop-Punk,Emo,Rock",0.000222577,0.223367698,0.869135014,0.727272727,0.58468968,0.69038278,0
3 Doors Down,Be Like That,2001,24,2001-11-06,21,"Post-Grunge,Alternative Rock,Rock",0.005396414,0.428407789,0.687200766,0.636363636,0.29150297,0.287456261,0
Daddy Yankee,Rompe,2006,24,2006-04-12,28,"Latin Pop,Reggaeton,Latin Music,En Espa\xc3\xb1ol,Rap",0.074333182,0.667812142,0.85317587,0.818181818,0.785394014,0.52815184,0
Thomas Rhett,It Goes Like This,2013,25,2013-10-11,22,Country,0.119629813,0.49255441,0.830833067,1,0.736022795,0.49952285,0
Rihanna,What Now,2013,25,2013-12-06,8,"R&;B,Pop",0.0486685,0.331042383,0.680817108,0.727272727,0.810662456,0.203689959,0
Kenny Chesney,Don't Happen Twice,2001,26,2001-06-05,20,"Country,Rock",0.006398461,0.442153494,0.693584424,0.636363636,0.678843461,0.617219807,0
Jake Owen,Beachin',2014,26,2014-07-04,20,"Country,R&;B,Rock",0.351736704,0.474226804,0.899989361,0.545454545,0.821801047,0.714770438,0
Taylor Swift,Superman,2011,26,2011-11-24,0,"Country,Pop",0.027400556,0.53722795,0.754229173,0.636363636,0.513534683,0.555720496,0
"Future, Juice WRLD",Fine China,2018,26,2018-11-03,13,"Trap,Rap",0.049486498,0.621993127,0.51696989,0.636363636,0.724026915,0.547237833,0
Bryson Tiller,Exchange,2016,26,2016-03-26,34,"Boom Bap,Singer-Songwriter,Dark Pop,Soul Pop,Hardcore Hip-Hop,Conscious Hip-Hop,Pop,Dancehall,Soul,Trap,Rap,R&;B",0.110427338,0.47766323,0.401000106,0.545454545,0.687200488,0.253525607,0
Justin Bieber,Favorite Girl,2009,26,2009-11-19,2,"Canada,Pop",0.048259501,0.536082474,0.664857964,0.636363636,0.78522749,0.635245467,0
Jason Aldean,Night Train,2013,26,2013-10-11,20,Country,0.05234949,0.438717068,0.693584424,0.454545455,0.67474821,0.495281518,0
DMX,Party Up,2000,27,2000-05-16,21,"Beef,Gangsta Rap,Hip-Hop,Hardcore Hip-Hop,East Coast,Rap",0.07545793,0.454753723,0.930843707,1,0.944979308,0.524970841,0
Billy Currington,People Are Crazy,2009,27,2009-07-23,20,"Country,Rock",0.217789555,0.61626575,0.684008937,0.454545455,0.574938787,0.34471424,0
Whitney Houston,I Learned From The Best,2000,27,2000-03-21,11,"Pop,R&;B",0.011142849,0.568155785,0.539312693,0.454545455,0.618179463,0.287456261,0
Dierks Bentley,Drunk On A Plane,2014,27,2014-08-01,20,Country,0.00505899,0.355097365,0.716991169,0.818181818,0.96987153,0.662814124,0
Dixie Chicks,Cowboy Take Me Away,2000,27,2000-02-07,20,Country,0.373209147,0.405498282,0.602085328,0.545454545,0.713585257,0.44544587,0
Alicia Keys,Try Sleeping With A Broken Heart,2009,27,2009-12-31,20,"R&;B,Soul,Soul Pop,Pop",0.161552203,0.438717068,0.812746037,0.454545455,0.383985346,0.545117167,0
A$AP Ferg,Plain Jane,2018,27,2018-01-27,25,"East Coast,Trap,Fashion,Remix,Rap",0.066562203,0.783505155,0.838280668,1,0.7488883,0.514367511,0
"Fat Joe, Remy Ma, Jay Z",All The Way Up,2016,27,2016-06-18,20,Rap,0.043760513,0.344788087,0.798914778,0.909090909,0.779824718,0.396670555,0
Jason Aldean,You Make It Easy,2018,28,2018-02-10,20,Country,0.146214744,0.300114548,0.551016066,0.636363636,0.513799888,0.393489556,0
Kirko Bangz,Drank In My Cup,2012,28,2012-05-18,22,"Producer,Rap",0.011654097,0.387170676,0.612724758,0.727272727,0.519134816,0.211112289,0
The Band Perry,Better Dig Two,2013,28,2013-02-01,20,"Country,Rock",0.391614099,0.602520046,0.681881051,0.636363636,0.660581353,0.573746156,0
lovelytheband,Broken,2018,29,2018-11-10,22,"Pop,Indie Pop,Adult Alternative,Alternative Rock,Pop-Rock,Indie Rock,Rock",0.001786998,0.633447881,0.714863283,0.636363636,0.4581131,0.503764182,0
Tim McGraw,Live Like You Were Dying,2005,29,2005-06-22,23,"Country,Rock",0.503066306,0.347079038,0.521225662,0.636363636,0.685899136,0.406213551,0
Katy Perry,Thinking Of You,2009,29,2009-03-05,15,"Pop-Rock,Pop",0.001705198,0.364261168,0.794659006,0.363636364,0.606454955,0.29063726,0
Tim McGraw,My Best Friend,2000,29,2000-01-31,21,Country,0.122697305,0.379152348,0.455261198,0.818181818,0.61056871,0.241861945,0
Tyler Farr,Redneck Crazy,2013,29,2013-09-27,20,"Country,Rock",0.156439717,0.428407789,0.649962762,0.636363636,0.599090903,0.453928534,0
Katharine McPhee,Over It,2007,29,2007-04-04,16,Pop,0.042431266,0.399770905,0.79253112,0.727272727,0.220940058,0.483617856,0
Sam Hunt,Break Up In A Small Town,2016,29,2016-01-15,20,Country,0.076582677,0.533791523,0.765932546,0.727272727,0.538587262,0.423178878,0
Carrie Underwood,Just A Dream,2008,29,2008-11-27,20,Country,0.062676713,0.473081329,0.771252261,0.636363636,0.575691228,0.342593574,0
Gavin DeGraw,Chariot,2005,30,2005-07-13,20,"Pop-Rock,Pop,Rock",0.04468076,0.192439863,0.769124375,0.636363636,0.730570683,0.327748913,0
Florida Georgia Line,May We All,2016,30,2016-12-03,20,"Pop Country,Country",0.041817768,0.459335624,0.917012448,0.636363636,0.624865085,0.641607465,0
Brett Eldredge,Don't Ya,2013,30,2013-08-23,20,"Rock,Country",0.057870976,0.485681558,0.677625279,0.818181818,0.785042464,0.579047821,0
Marshmello,Silence,2017,30,2017-12-30,23,"Electro-Pop,Electronic,Dance,Pop",0.26175694,0.466208477,0.749973401,0.363636364,0.575142316,0.266249602,0
Eli Young Band,Crazy Girl,2011,30,2011-11-17,36,"Canada,Country",0.000421964,0.289805269,0.632939674,0.363636364,0.632944572,0.235499947,0
T.I.,Rubber Band Man,2004,30,2004-03-17,20,Rap,0.144169749,0.558991982,0.757421002,0.727272727,0.639772047,0.635245467,0
Rick Ross,Aston Martin Music,2010,30,2010-12-30,20,"Canada,Rap",0.012778844,0.523482245,0.557399723,0.909090909,0.759835697,0.392429223,0
Montgomery Gentry,If You Ever Stop Loving Me,2004,30,2004-06-30,20,Pop,0.125764797,0.378006873,0.88190233,0.636363636,0.840735418,0.531332839,0
Christina Perri,Human,2014,31,2014-05-02,20,Pop,0.134967273,0.373424971,0.460580913,0.727272727,0.586472101,0.231258615,0
LeToya,Torn,2006,31,2006-07-05,20,"Pop,R&;B",0.267891924,0.35395189,0.891477817,1,0.638045134,0.637366133,0
Akon,I'm So Paid,2008,31,2008-12-25,20,"R&;B,Rap",0.120652311,0.410080183,0.860623471,0.545454545,0.267171994,0.51012618,0
Cole Swindell,You Should Be Here,2016,31,2016-04-16,20,Country,0.060529469,0.43069874,0.622300245,0.636363636,0.538901806,0.284275262,0
Luke Combs,She Got The Best Of Me,2019,31,2019-01-12,23,Country,0.029854549,0.481099656,0.905309075,1,0.630767428,0.705227441,0
Metallica,The Day That Never Comes,2008,31,2008-09-04,10,"Heavy Metal,Thrash Metal,Rock",0.000114192,0.253150057,0.98936057,0.363636364,0.46842524,0.471954194,0
U2,Vertigo,2004,31,2004-12-01,20,"Ireland,Rock",0.000138732,0.347079038,0.811682094,0.818181818,0.563497986,0.633124801,0
Audioslave,Be Yourself,2005,32,2005-04-20,18,"Post-Grunge,Alternative Rock,Hard Rock,Rock",0.146214744,0.355097365,0.839344611,1,0.418677801,0.299119924,0
OneRepublic,I Lived,2015,32,2015-01-30,17,"Screen,Soundtrack,Folk Rock,Folk,Pop-Rock,Pop,Rock",0.076275927,0.556701031,0.848920098,0.818181818,0.439548782,0.292757926,0
Tim McGraw,One Of Those Nights,2013,32,2013-02-22,20,"Country,Rock",0.011654097,0.471935853,0.765932546,0.636363636,0.483091668,0.400911886,0
The Killers,Human,2008,32,2008-10-16,20,Rock,0.001347324,0.508591065,0.791467177,0.909090909,0.535047089,0.580108154,0
The Game,Dreams,2005,32,2005-07-13,13,Rap,0.005099889,0.592210767,0.770188318,0.545454545,0.660303813,0.260947938,0
Thompson Square,Are You Gonna Kiss Me Or Not,2011,32,2011-03-31,20,Country,0.039875023,0.426116838,0.686136823,0.727272727,0.636675939,0.612978475,0
Toby Keith,You Shouldn't Kiss Me Like This,2001,32,2001-03-06,20,"Country,Rock",0.326174271,0.352806415,0.780827748,0.636363636,0.739643146,0.284275262,0
50 Cent,Straight To The Bank,2007,32,2007-05-23,3,Rap,0.114517327,0.605956472,0.840408554,0.636363636,0.806900252,0.513307178,0
Enrique Iglesias,Rhythm Divine,2000,32,2000-01-17,17,"Dance-Pop,Latin Pop,Pop",0.132922279,0.583046964,0.972337483,0.818181818,0.32877346,0.417877213,0
Lara Fabian,I Will Love Again,2000,32,2000-08-08,17,Pop,0.044476261,0.607101947,0.74571763,0.818181818,0.482653772,0.462411197,0
Sixpence None The Richer,There She Goes,1999,32,1999-11-01,20,Pop,0.000872886,0.441008018,0.779763805,0.909090909,0.440720616,0.44544587,0
